@relation winequality-white
@attribute FixedAcidity real[3.8,14.2]
@attribute VolatileAcidity real[0.08,1.1]
@attribute CitricAcid real[0.0,1.66]
@attribute ResidualSugar real[0.6,65.8]
@attribute Chlorides real[0.0090,0.346]
@attribute FreeSulfurDioxide real[2.0,289.0]
@attribute TotalSulfurDioxide real[9.0,440.0]
@attribute Density real[0.98711,1.03898]
@attribute PH real[2.72,3.82]
@attribute Sulphates real[0.22,1.08]
@attribute Alcohol real[8.0,14.2]
@attribute Quality{0,1,2,3,4,5,6,7,8,9,10}
@inputs FixedAcidity, VolatileAcidity, CitricAcid, ResidualSugar, Chlorides, FreeSulfurDioxide, TotalSulfurDioxide, Density, PH, Sulphates, Alcohol
@outputs Quality
@data
7.6, 0.32, 0.58, 16.75, 0.05, 43.0, 163.0, 0.9999, 3.15, 0.54, 9.2, 5
7.6, 0.27, 0.42, 2.6, 0.044, 29.0, 110.0, 0.9912, 3.31, 0.51, 12.7, 6
6.6, 0.23, 0.24, 3.9, 0.045, 36.0, 138.0, 0.9922, 3.15, 0.64, 11.3, 7
7.0, 0.32, 0.35, 1.5, 0.039, 24.0, 125.0, 0.9918, 3.17, 0.64, 12.2, 6
7.8, 0.3, 0.37, 1.3, 0.051, 16.0, 96.0, 0.9941, 3.32, 0.62, 10.0, 5
6.9, 0.44, 0.42, 8.5, 0.048, 10.0, 147.0, 0.9974, 3.32, 0.46, 9.5, 6
9.2, 0.34, 0.54, 17.3, 0.06, 46.0, 235.0, 1.00182, 3.08, 0.61, 8.8, 6
6.2, 0.26, 0.19, 3.4, 0.049, 47.0, 172.0, 0.9924, 3.14, 0.43, 10.4, 6
7.6, 0.48, 0.28, 10.4, 0.049, 57.0, 205.0, 0.99748, 3.24, 0.45, 9.3, 5
9.4, 0.42, 0.32, 6.5, 0.027, 20.0, 167.0, 0.99479, 3.08, 0.43, 10.6, 5
7.3, 0.19, 0.25, 1.4, 0.051, 41.0, 107.0, 0.99382, 3.53, 0.66, 10.5, 7
9.4, 0.28, 0.3, 1.6, 0.045, 36.0, 139.0, 0.99534, 3.11, 0.49, 9.3, 5
6.1, 0.41, 0.04, 1.3, 0.036, 23.0, 121.0, 0.99228, 3.24, 0.61, 9.9, 6
7.5, 0.3, 0.32, 1.4, 0.032, 31.0, 161.0, 0.99154, 2.95, 0.42, 10.5, 5
6.8, 0.37, 0.28, 1.9, 0.024, 64.0, 106.0, 0.98993, 3.45, 0.6, 12.6, 8
7.7, 0.28, 0.63, 11.1, 0.039, 58.0, 179.0, 0.9979, 3.08, 0.44, 8.8, 4
8.3, 0.26, 0.31, 2.0, 0.029, 14.0, 141.0, 0.99077, 2.95, 0.77, 12.2, 6
6.0, 0.495, 0.27, 5.0, 0.157, 17.0, 129.0, 0.99396, 3.03, 0.36, 9.3, 5
6.2, 0.45, 0.73, 7.2, 0.099, 47.0, 202.0, 0.99582, 3.21, 0.43, 9.2, 5
7.6, 0.48, 0.37, 1.2, 0.034, 5.0, 57.0, 0.99256, 3.05, 0.54, 10.4, 3
7.2, 0.2, 0.3, 2.0, 0.039, 43.0, 188.0, 0.9911, 3.3, 0.41, 12.0, 6
6.4, 0.27, 0.19, 2.0, 0.084, 21.0, 191.0, 0.99516, 3.49, 0.63, 9.6, 4
6.8, 0.46, 0.26, 2.7, 0.042, 28.0, 83.0, 0.99114, 3.38, 0.51, 12.0, 8
7.0, 0.27, 0.29, 3.9, 0.059, 28.0, 199.0, 0.9961, 3.54, 0.59, 10.3, 5
8.0, 0.36, 0.39, 1.6, 0.024, 26.0, 93.0, 0.99116, 3.15, 0.49, 11.9, 6
9.8, 0.16, 0.46, 1.8, 0.046, 23.0, 130.0, 0.99587, 3.04, 0.67, 9.6, 5
8.1, 0.34, 0.28, 7.5, 0.04, 70.0, 230.0, 0.99558, 3.14, 0.55, 9.8, 6
8.1, 0.34, 0.28, 7.5, 0.04, 70.0, 230.0, 0.99558, 3.14, 0.55, 9.8, 6
8.0, 0.26, 0.28, 4.8, 0.05, 34.0, 150.0, 0.99437, 3.13, 0.5, 10.0, 6
6.6, 0.56, 0.15, 10.0, 0.037, 38.0, 157.0, 0.99642, 3.28, 0.52, 9.4, 5
7.0, 0.26, 0.26, 10.8, 0.039, 37.0, 184.0, 0.99787, 3.47, 0.58, 10.3, 7
8.8, 0.24, 0.23, 10.3, 0.032, 12.0, 97.0, 0.99571, 3.13, 0.4, 10.7, 6
6.3, 0.24, 0.55, 8.1, 0.04, 67.0, 216.0, 0.99596, 3.24, 0.5, 9.2, 5
8.2, 0.2, 0.38, 3.5, 0.053, 41.0, 174.0, 0.99306, 3.22, 0.41, 11.6, 5
5.9, 0.28, 0.14, 8.6, 0.032, 30.0, 142.0, 0.99542, 3.28, 0.44, 9.5, 6
6.3, 0.26, 0.42, 7.1, 0.045, 62.0, 209.0, 0.99544, 3.2, 0.53, 9.5, 6
7.0, 0.16, 0.32, 1.1, 0.032, 29.0, 80.0, 0.98972, 3.23, 0.36, 12.1, 6
6.7, 0.25, 0.36, 8.6, 0.037, 63.0, 206.0, 0.99553, 3.18, 0.5, 9.6, 5
6.7, 0.34, 0.3, 8.5, 0.059, 24.0, 152.0, 0.99615, 3.46, 0.64, 11.0, 7
7.1, 0.2, 0.3, 0.9, 0.019, 4.0, 28.0, 0.98931, 3.2, 0.36, 12.0, 6
6.3, 0.27, 0.46, 11.1, 0.053, 44.0, 177.0, 0.99691, 3.18, 0.67, 9.4, 5
6.15, 0.21, 0.37, 3.2, 0.021, 20.0, 80.0, 0.99076, 3.39, 0.47, 12.0, 5
6.5, 0.28, 0.28, 20.4, 0.041, 40.0, 144.0, 1.0002, 3.14, 0.38, 8.7, 5
6.15, 0.21, 0.37, 3.2, 0.021, 20.0, 80.0, 0.99076, 3.39, 0.47, 12.0, 5
4.5, 0.19, 0.21, 0.95, 0.033, 89.0, 159.0, 0.99332, 3.34, 0.42, 8.0, 5
8.0, 0.24, 0.26, 1.7, 0.033, 36.0, 136.0, 0.99316, 3.44, 0.51, 10.4, 7
5.8, 0.6, 0.0, 1.3, 0.044, 72.0, 197.0, 0.99202, 3.56, 0.43, 10.9, 5
9.2, 0.14, 0.37, 1.1, 0.034, 36.0, 84.0, 0.99136, 3.05, 0.55, 11.6, 6
6.2, 0.21, 0.34, 6.6, 0.03, 36.0, 91.0, 0.9914, 3.32, 0.45, 12.5, 7
7.0, 0.15, 0.3, 13.3, 0.049, 46.0, 120.0, 0.99704, 3.2, 0.36, 9.5, 7
6.2, 0.25, 0.31, 3.2, 0.03, 32.0, 150.0, 0.99014, 3.18, 0.31, 12.0, 6
8.0, 0.17, 0.29, 2.4, 0.029, 52.0, 119.0, 0.98944, 3.03, 0.33, 12.9, 6
6.5, 0.23, 0.36, 16.3, 0.038, 43.0, 133.0, 0.99924, 3.26, 0.41, 8.8, 5
6.5, 0.23, 0.36, 16.3, 0.038, 43.0, 133.0, 0.99924, 3.26, 0.41, 8.8, 5
6.5, 0.23, 0.36, 16.3, 0.038, 43.0, 133.0, 0.99924, 3.26, 0.41, 8.8, 5
6.5, 0.23, 0.36, 16.3, 0.038, 43.0, 133.0, 0.99924, 3.26, 0.41, 8.8, 5
6.8, 0.23, 0.42, 7.4, 0.044, 56.0, 189.0, 0.9958, 3.22, 0.48, 9.3, 6
6.8, 0.23, 0.42, 7.4, 0.044, 56.0, 189.0, 0.9958, 3.22, 0.48, 9.3, 6
7.8, 0.25, 0.28, 7.2, 0.04, 46.0, 179.0, 0.99541, 3.14, 0.6, 10.1, 6
6.8, 0.16, 0.29, 10.4, 0.046, 59.0, 143.0, 0.99518, 3.2, 0.4, 10.8, 6
7.0, 0.34, 0.3, 1.8, 0.045, 44.0, 142.0, 0.9914, 2.99, 0.45, 10.8, 6
7.1, 0.43, 0.3, 6.6, 0.025, 15.0, 138.0, 0.99126, 3.18, 0.46, 12.6, 6
5.8, 0.315, 0.27, 1.55, 0.026, 15.0, 70.0, 0.98994, 3.37, 0.4, 11.9, 8
7.7, 0.18, 0.35, 5.8, 0.055, 25.0, 144.0, 0.99576, 3.24, 0.54, 10.2, 6
6.4, 0.27, 0.29, 10.8, 0.028, 17.0, 118.0, 0.99356, 3.18, 0.37, 11.2, 6
6.9, 0.16, 0.37, 1.8, 0.034, 36.0, 95.0, 0.98952, 2.93, 0.59, 12.0, 6
7.7, 0.3, 0.34, 1.2, 0.048, 4.0, 119.0, 0.99084, 3.18, 0.34, 12.1, 6
7.0, 0.36, 0.32, 10.05, 0.045, 37.0, 131.0, 0.99352, 3.09, 0.33, 11.7, 8
7.1, 0.2, 0.31, 7.4, 0.053, 32.0, 211.0, 0.99587, 3.31, 0.59, 10.4, 6
6.5, 0.37, 0.3, 2.2, 0.033, 39.0, 107.0, 0.98894, 3.22, 0.53, 13.5, 7
5.8, 0.32, 0.31, 2.7, 0.049, 25.0, 153.0, 0.99067, 3.44, 0.73, 12.2, 7
7.2, 0.17, 0.41, 1.6, 0.052, 24.0, 126.0, 0.99228, 3.19, 0.49, 10.8, 5
6.7, 0.325, 0.82, 1.2, 0.152, 49.0, 120.0, 0.99312, 2.99, 0.38, 9.2, 5
6.5, 0.22, 0.45, 8.0, 0.053, 52.0, 196.0, 0.9959, 3.23, 0.48, 9.1, 6
6.6, 0.17, 0.3, 1.1, 0.031, 13.0, 73.0, 0.99095, 3.17, 0.58, 11.0, 6
7.2, 0.44, 0.28, 3.4, 0.048, 22.0, 112.0, 0.99188, 3.21, 0.37, 11.3, 7
5.1, 0.11, 0.32, 1.6, 0.028, 12.0, 90.0, 0.99008, 3.57, 0.52, 12.2, 6
5.7, 0.37, 0.3, 1.1, 0.029, 24.0, 88.0, 0.98883, 3.18, 0.39, 11.7, 6
7.9, 0.25, 0.35, 6.7, 0.039, 22.0, 64.0, 0.99362, 2.93, 0.49, 10.7, 5
7.2, 0.21, 0.28, 2.7, 0.033, 38.0, 94.0, 0.99075, 2.99, 0.43, 11.8, 7
6.4, 0.2, 0.28, 2.5, 0.032, 24.0, 84.0, 0.99168, 3.31, 0.55, 11.5, 5
5.7, 0.28, 0.28, 2.2, 0.019, 15.0, 65.0, 0.9902, 3.06, 0.52, 11.2, 6
6.4, 0.16, 0.32, 8.75, 0.038, 38.0, 118.0, 0.99449, 3.19, 0.41, 10.7, 5
6.0, 0.28, 0.25, 1.8, 0.042, 8.0, 108.0, 0.9929, 3.08, 0.55, 9.0, 5
5.5, 0.34, 0.26, 2.2, 0.021, 31.0, 119.0, 0.98919, 3.55, 0.49, 13.0, 8
8.4, 0.31, 0.31, 0.95, 0.021, 52.0, 148.0, 0.99038, 2.93, 0.32, 11.5, 5
7.3, 0.26, 0.24, 1.7, 0.05, 10.0, 112.0, 0.99286, 3.11, 0.43, 9.9, 5
6.3, 0.22, 0.22, 5.6, 0.039, 31.0, 128.0, 0.99296, 3.12, 0.46, 10.4, 6
6.7, 0.36, 0.26, 7.9, 0.034, 39.0, 123.0, 0.99119, 2.99, 0.3, 12.2, 7
6.1, 0.38, 0.42, 5.0, 0.016, 31.0, 113.0, 0.99007, 3.15, 0.31, 12.4, 7
6.8, 0.18, 0.28, 9.8, 0.039, 29.0, 113.0, 0.99406, 3.11, 0.45, 10.9, 7
7.0, 0.13, 0.37, 12.85, 0.042, 36.0, 105.0, 0.99581, 3.05, 0.55, 10.7, 6
7.2, 0.32, 0.3, 8.25, 0.02, 14.0, 104.0, 0.99362, 2.99, 0.44, 11.4, 6
6.3, 0.2, 0.37, 11.8, 0.045, 58.0, 130.0, 0.99519, 3.2, 0.35, 10.8, 5
7.2, 0.27, 0.37, 5.4, 0.026, 27.0, 114.0, 0.99174, 3.13, 0.84, 12.7, 5
6.2, 0.25, 0.54, 7.0, 0.046, 58.0, 176.0, 0.99454, 3.19, 0.7, 10.4, 5
7.4, 0.21, 0.8, 12.3, 0.038, 77.0, 183.0, 0.99778, 2.95, 0.48, 9.0, 5
5.8, 0.31, 0.32, 4.5, 0.024, 28.0, 94.0, 0.98906, 3.25, 0.52, 13.7, 7
5.8, 0.31, 0.32, 4.5, 0.024, 28.0, 94.0, 0.98906, 3.25, 0.52, 13.7, 7
9.7, 0.24, 0.49, 4.9, 0.032, 3.0, 18.0, 0.99368, 2.85, 0.54, 10.0, 6
6.7, 0.24, 0.46, 2.2, 0.033, 19.0, 111.0, 0.99045, 3.1, 0.62, 11.9, 6
6.3, 0.17, 0.32, 4.2, 0.04, 37.0, 117.0, 0.99182, 3.24, 0.43, 11.3, 6
6.3, 0.35, 0.26, 17.6, 0.061, 59.0, 198.0, 0.99918, 3.11, 0.49, 8.8, 5
6.2, 0.25, 0.39, 1.3, 0.051, 42.0, 135.0, 0.9906, 3.23, 0.4, 11.1, 6
7.6, 0.25, 1.23, 4.6, 0.035, 51.0, 294.0, 0.99018, 3.03, 0.43, 13.1, 6
6.8, 0.39, 0.34, 7.4, 0.02, 38.0, 133.0, 0.99212, 3.18, 0.44, 12.0, 7
7.1, 0.36, 0.37, 4.8, 0.019, 39.0, 114.0, 0.99036, 3.08, 0.49, 12.7, 7
5.5, 0.12, 0.33, 1.0, 0.038, 23.0, 131.0, 0.99164, 3.25, 0.45, 9.8, 5
7.0, 0.17, 0.36, 6.4, 0.055, 42.0, 123.0, 0.99318, 3.11, 0.5, 11.0, 8
7.0, 0.21, 0.42, 5.3, 0.037, 36.0, 123.0, 0.99321, 3.14, 0.52, 10.9, 6
6.4, 0.22, 0.38, 9.1, 0.044, 35.0, 127.0, 0.99326, 2.97, 0.3, 11.0, 7
7.1, 0.26, 0.37, 5.5, 0.025, 31.0, 105.0, 0.99082, 3.06, 0.33, 12.6, 8
7.4, 0.19, 0.31, 14.5, 0.045, 39.0, 193.0, 0.9986, 3.1, 0.5, 9.2, 6
6.4, 0.15, 0.29, 1.8, 0.044, 21.0, 115.0, 0.99166, 3.1, 0.38, 10.2, 5
6.4, 0.23, 0.32, 1.9, 0.038, 40.0, 118.0, 0.99074, 3.32, 0.53, 11.8, 7
7.3, 0.25, 0.28, 1.5, 0.043, 19.0, 113.0, 0.99338, 3.38, 0.56, 10.1, 6
6.6, 0.28, 0.42, 8.2, 0.044, 60.0, 196.0, 0.99562, 3.14, 0.48, 9.4, 5
7.8, 0.25, 0.37, 1.0, 0.043, 10.0, 80.0, 0.99128, 3.08, 0.38, 11.4, 5
6.0, 0.19, 0.29, 1.1, 0.047, 67.0, 152.0, 0.9916, 3.54, 0.59, 11.1, 7
5.7, 0.26, 0.3, 1.8, 0.039, 30.0, 105.0, 0.98995, 3.48, 0.52, 12.5, 7
7.1, 0.17, 0.31, 1.6, 0.037, 15.0, 103.0, 0.991, 3.14, 0.5, 12.0, 6
5.9, 0.2, 0.28, 12.8, 0.038, 29.0, 132.0, 0.99426, 3.31, 0.57, 11.8, 7
7.0, 0.22, 0.28, 10.6, 0.039, 32.0, 117.0, 0.99355, 3.05, 0.55, 11.5, 7
6.9, 0.29, 0.3, 8.2, 0.026, 35.0, 112.0, 0.99144, 3.0, 0.37, 12.3, 6
6.5, 0.25, 0.45, 7.8, 0.048, 52.0, 188.0, 0.99576, 3.2, 0.53, 9.1, 5
6.4, 0.32, 0.27, 4.9, 0.034, 18.0, 122.0, 0.9916, 3.36, 0.71, 12.5, 6
6.8, 0.17, 0.32, 1.4, 0.04, 35.0, 106.0, 0.99026, 3.16, 0.66, 12.0, 5
7.1, 0.25, 0.28, 1.2, 0.04, 31.0, 111.0, 0.99174, 3.18, 0.53, 11.1, 5
5.6, 0.34, 0.3, 6.9, 0.038, 23.0, 89.0, 0.99266, 3.25, 0.49, 11.1, 6
6.0, 0.39, 0.13, 1.2, 0.042, 60.0, 172.0, 0.99114, 3.06, 0.52, 10.6, 5
6.9, 0.28, 0.33, 1.2, 0.039, 16.0, 98.0, 0.9904, 3.07, 0.39, 11.7, 6
8.0, 0.2, 0.44, 1.0, 0.057, 24.0, 111.0, 0.99158, 3.09, 0.32, 11.2, 6
6.4, 0.3, 0.36, 2.0, 0.052, 18.0, 141.0, 0.99273, 3.38, 0.53, 10.5, 6
6.7, 0.29, 0.45, 14.3, 0.054, 30.0, 181.0, 0.99869, 3.14, 0.57, 9.1, 5
7.0, 0.22, 0.24, 11.0, 0.041, 75.0, 167.0, 0.99508, 2.98, 0.56, 10.5, 6
7.9, 0.35, 0.28, 12.9, 0.032, 13.0, 63.0, 0.9932, 2.99, 0.43, 13.0, 6
6.9, 0.33, 0.62, 7.5, 0.038, 46.0, 132.0, 0.99143, 3.23, 0.43, 13.4, 7
6.5, 0.28, 0.25, 4.8, 0.029, 54.0, 128.0, 0.99074, 3.17, 0.44, 12.2, 7
7.0, 0.48, 0.12, 4.5, 0.05, 23.0, 86.0, 0.99398, 2.86, 0.35, 9.0, 5
7.6, 0.38, 0.28, 4.2, 0.029, 7.0, 112.0, 0.9906, 3.0, 0.41, 12.6, 6
6.6, 0.295, 0.24, 1.6, 0.039, 29.0, 140.0, 0.99304, 3.35, 0.61, 10.4, 7
6.4, 0.38, 0.24, 7.2, 0.047, 41.0, 151.0, 0.99604, 3.11, 0.6, 9.2, 5
6.8, 0.45, 0.28, 26.05, 0.031, 27.0, 122.0, 1.00295, 3.06, 0.42, 10.6, 6
6.4, 0.38, 0.2, 5.3, 0.117, 57.0, 181.0, 0.99459, 3.24, 0.43, 9.5, 6
6.6, 0.3, 0.25, 8.0, 0.036, 21.0, 124.0, 0.99362, 3.06, 0.38, 10.8, 6
6.0, 0.25, 0.4, 5.7, 0.052, 56.0, 152.0, 0.99398, 3.16, 0.88, 10.5, 6
5.9, 0.18, 0.28, 5.1, 0.039, 50.0, 139.0, 0.99165, 3.16, 0.44, 11.3, 6
6.5, 0.26, 0.31, 1.3, 0.034, 59.0, 145.0, 0.98944, 3.16, 0.54, 12.4, 6
6.2, 0.21, 0.18, 11.6, 0.044, 61.0, 155.0, 0.99655, 3.14, 0.52, 9.4, 6
6.5, 0.35, 0.38, 7.4, 0.036, 20.0, 196.0, 0.99712, 3.47, 0.48, 9.1, 6
6.2, 0.2, 0.33, 5.4, 0.028, 21.0, 75.0, 0.99012, 3.36, 0.41, 13.5, 7
6.9, 0.4, 0.17, 12.9, 0.033, 59.0, 186.0, 0.99754, 3.08, 0.49, 9.4, 5
7.4, 0.27, 0.31, 2.4, 0.014, 15.0, 143.0, 0.99094, 3.03, 0.65, 12.0, 4
6.4, 0.27, 0.45, 8.3, 0.05, 52.0, 196.0, 0.9955, 3.18, 0.48, 9.5, 5
7.0, 0.3, 0.28, 2.2, 0.042, 21.0, 177.0, 0.99166, 3.2, 0.57, 11.4, 5
5.1, 0.35, 0.26, 6.8, 0.034, 36.0, 120.0, 0.99188, 3.38, 0.4, 11.5, 6
5.1, 0.35, 0.26, 6.8, 0.034, 36.0, 120.0, 0.99188, 3.38, 0.4, 11.5, 6
6.2, 0.31, 0.23, 3.3, 0.052, 34.0, 113.0, 0.99429, 3.16, 0.48, 8.4, 5
6.5, 0.41, 0.22, 4.8, 0.052, 49.0, 142.0, 0.9946, 3.14, 0.62, 9.2, 5
6.7, 0.37, 0.25, 2.5, 0.028, 24.0, 84.0, 0.9909, 3.14, 0.36, 11.7, 6
6.7, 0.24, 0.32, 9.0, 0.023, 20.0, 109.0, 0.99262, 3.34, 0.35, 12.6, 6
6.6, 0.39, 0.22, 4.0, 0.038, 17.0, 98.0, 0.99018, 3.25, 0.53, 13.0, 7
6.1, 0.22, 0.28, 16.55, 0.059, 54.0, 135.0, 0.99665, 3.2, 0.38, 10.5, 5
7.1, 0.28, 0.31, 1.5, 0.053, 20.0, 98.0, 0.99069, 3.15, 0.5, 11.4, 5
7.2, 0.24, 0.36, 2.0, 0.029, 21.0, 63.0, 0.99076, 3.13, 0.63, 12.5, 6
6.8, 0.33, 0.31, 7.4, 0.045, 34.0, 143.0, 0.99226, 3.06, 0.55, 12.2, 6
6.4, 0.38, 0.26, 8.2, 0.043, 28.0, 98.0, 0.99234, 2.99, 0.31, 11.4, 6
4.8, 0.65, 0.12, 1.1, 0.013, 4.0, 10.0, 0.99246, 3.32, 0.36, 13.5, 4
6.2, 0.39, 0.24, 4.8, 0.037, 45.0, 138.0, 0.99174, 3.23, 0.43, 11.2, 7
6.5, 0.33, 0.3, 3.8, 0.036, 34.0, 88.0, 0.99028, 3.25, 0.63, 12.5, 7
8.6, 0.31, 0.3, 0.9, 0.045, 16.0, 109.0, 0.99249, 2.95, 0.39, 10.1, 5
6.9, 0.4, 0.37, 8.9, 0.053, 36.0, 148.0, 0.996, 3.16, 0.5, 9.3, 5
7.0, 0.16, 0.3, 2.6, 0.043, 34.0, 90.0, 0.99047, 2.88, 0.47, 11.2, 6
6.4, 0.17, 0.3, 2.8, 0.034, 33.0, 125.0, 0.99152, 3.03, 0.49, 10.4, 6
6.7, 0.18, 0.31, 10.6, 0.035, 42.0, 143.0, 0.99572, 3.08, 0.49, 9.8, 7
6.5, 0.29, 0.52, 7.9, 0.049, 35.0, 192.0, 0.99551, 3.16, 0.51, 9.5, 6
6.8, 0.11, 0.27, 8.6, 0.044, 45.0, 104.0, 0.99454, 3.2, 0.37, 9.9, 6
6.9, 0.2, 0.41, 1.1, 0.06, 36.0, 104.0, 0.99317, 2.99, 0.39, 9.2, 5
6.4, 0.24, 0.49, 5.8, 0.053, 25.0, 120.0, 0.9942, 3.01, 0.98, 10.5, 6
6.4, 0.24, 0.49, 5.8, 0.053, 25.0, 120.0, 0.9942, 3.01, 0.98, 10.5, 6
6.5, 0.46, 0.24, 11.5, 0.051, 56.0, 171.0, 0.99588, 3.08, 0.56, 9.8, 6
7.3, 0.33, 0.22, 1.4, 0.041, 40.0, 177.0, 0.99287, 3.14, 0.48, 9.9, 5
6.6, 0.17, 0.36, 1.9, 0.036, 38.0, 110.0, 0.99056, 3.05, 0.54, 11.4, 6
6.1, 0.17, 0.21, 1.9, 0.09, 44.0, 130.0, 0.99255, 3.07, 0.41, 9.7, 5
7.1, 0.44, 0.27, 8.4, 0.057, 60.0, 160.0, 0.99257, 3.16, 0.36, 11.8, 6
7.6, 0.26, 0.32, 1.3, 0.048, 23.0, 76.0, 0.9903, 2.96, 0.46, 12.0, 6
6.2, 0.3, 0.32, 1.2, 0.052, 32.0, 185.0, 0.99266, 3.28, 0.44, 10.1, 5
7.0, 0.2, 0.4, 1.1, 0.058, 30.0, 93.0, 0.99322, 3.03, 0.38, 9.2, 6
6.5, 0.21, 0.42, 1.1, 0.059, 33.0, 101.0, 0.9927, 3.12, 0.38, 9.7, 6
8.0, 0.25, 0.35, 1.1, 0.054, 13.0, 136.0, 0.99366, 3.08, 0.55, 9.5, 5
6.9, 0.37, 0.23, 9.5, 0.057, 54.0, 166.0, 0.99568, 3.23, 0.42, 10.0, 5
5.5, 0.21, 0.25, 1.2, 0.04, 18.0, 75.0, 0.99006, 3.31, 0.56, 11.3, 6
6.2, 0.35, 0.2, 18.1, 0.069, 33.0, 158.0, 0.99908, 3.15, 0.5, 8.8, 6
6.5, 0.4, 0.31, 3.5, 0.046, 22.0, 147.0, 0.99024, 3.15, 0.31, 12.0, 7
6.7, 0.31, 0.34, 6.8, 0.059, 51.0, 215.0, 0.99538, 3.33, 0.56, 10.3, 5
6.3, 0.34, 0.31, 6.0, 0.02, 18.0, 68.0, 0.98981, 3.22, 0.29, 13.4, 7
7.4, 0.31, 0.26, 8.6, 0.048, 47.0, 206.0, 0.9964, 3.26, 0.36, 9.1, 5
6.2, 0.2, 0.25, 15.0, 0.055, 8.0, 120.0, 0.99767, 3.19, 0.53, 9.6, 6
6.4, 0.25, 0.33, 1.7, 0.037, 35.0, 113.0, 0.99164, 3.23, 0.66, 10.6, 6
6.2, 0.3, 0.3, 2.5, 0.041, 29.0, 82.0, 0.99065, 3.31, 0.61, 11.8, 7
6.9, 0.24, 0.4, 15.4, 0.052, 81.0, 198.0, 0.9986, 3.2, 0.69, 9.4, 5
6.7, 0.41, 0.27, 2.6, 0.033, 25.0, 85.0, 0.99086, 3.05, 0.34, 11.7, 6
6.1, 0.25, 0.3, 1.2, 0.036, 42.0, 107.0, 0.991, 3.34, 0.56, 10.8, 7
6.6, 0.31, 0.37, 6.2, 0.052, 13.0, 164.0, 0.99602, 3.24, 0.39, 8.8, 4
6.1, 0.38, 0.14, 3.9, 0.06, 27.0, 113.0, 0.99344, 3.07, 0.34, 9.2, 4
5.2, 0.2, 0.27, 3.2, 0.047, 16.0, 93.0, 0.99235, 3.44, 0.53, 10.1, 7
6.3, 0.22, 0.3, 2.0, 0.05, 23.0, 120.0, 0.99204, 3.24, 0.47, 10.4, 6
6.4, 0.29, 0.18, 15.0, 0.04, 21.0, 116.0, 0.99736, 3.14, 0.5, 9.2, 5
6.5, 0.26, 0.24, 10.8, 0.042, 47.0, 130.0, 0.996, 3.08, 0.4, 10.1, 6
7.6, 0.36, 0.48, 13.5, 0.038, 44.0, 116.0, 0.9982, 3.04, 0.48, 9.2, 5
5.8, 0.2, 0.16, 1.4, 0.042, 44.0, 99.0, 0.98912, 3.23, 0.37, 12.2, 6
7.2, 0.21, 0.36, 15.7, 0.045, 68.0, 183.0, 0.99922, 3.25, 0.76, 9.4, 5
6.9, 0.22, 0.32, 5.8, 0.041, 20.0, 119.0, 0.99296, 3.17, 0.55, 11.2, 6
5.6, 0.26, 0.0, 10.2, 0.038, 13.0, 111.0, 0.99315, 3.44, 0.46, 12.4, 6
5.9, 0.2, 0.28, 1.0, 0.043, 45.0, 100.0, 0.99033, 3.4, 0.41, 11.4, 6
7.3, 0.19, 0.27, 13.9, 0.057, 45.0, 155.0, 0.99807, 2.94, 0.41, 8.8, 8
7.4, 0.27, 0.52, 15.7, 0.054, 36.0, 139.0, 0.99788, 3.04, 0.62, 10.0333333333333, 6
6.4, 0.3, 0.27, 5.0, 0.058, 27.0, 151.0, 0.99198, 3.22, 0.49, 12.2, 6
7.1, 0.21, 0.33, 1.2, 0.039, 34.0, 97.0, 0.99112, 3.11, 0.75, 11.2, 6
6.2, 0.25, 0.44, 15.8, 0.057, 39.0, 167.0, 0.99804, 3.14, 0.51, 9.2, 5
7.3, 0.22, 0.37, 15.5, 0.048, 70.0, 203.0, 0.99899, 3.25, 0.77, 9.4, 5
7.4, 0.27, 0.26, 11.8, 0.053, 55.0, 173.0, 0.99699, 3.11, 0.6, 9.8, 5
6.3, 0.29, 0.29, 3.3, 0.037, 32.0, 140.0, 0.9895, 3.17, 0.36, 12.8, 7
6.2, 0.22, 0.28, 2.2, 0.04, 24.0, 125.0, 0.9917, 3.19, 0.48, 10.5, 6
6.7, 0.34, 0.31, 16.4, 0.051, 20.0, 146.0, 0.99834, 3.06, 0.54, 9.1, 5
4.4, 0.46, 0.1, 2.8, 0.024, 31.0, 111.0, 0.98816, 3.48, 0.34, 13.1, 6
6.6, 0.38, 0.29, 2.9, 0.035, 15.0, 101.0, 0.98916, 3.04, 0.37, 12.5, 6
6.0, 0.28, 0.29, 19.3, 0.051, 36.0, 174.0, 0.99911, 3.14, 0.5, 9.0, 5
5.9, 0.22, 0.18, 6.4, 0.041, 28.0, 120.0, 0.99403, 3.27, 0.5, 9.9, 5
6.8, 0.31, 0.25, 10.5, 0.043, 30.0, 165.0, 0.9972, 3.36, 0.55, 10.55, 6
6.8, 0.17, 0.17, 5.1, 0.049, 26.0, 82.0, 0.993, 3.0, 0.38, 9.8, 6
9.0, 0.2, 0.33, 3.5, 0.049, 10.0, 40.0, 0.9944, 3.14, 0.36, 9.8, 6
5.8, 0.28, 0.3, 3.9, 0.026, 36.0, 105.0, 0.98963, 3.26, 0.58, 12.75, 6
6.5, 0.2, 0.31, 2.1, 0.033, 32.0, 95.0, 0.989435, 2.96, 0.61, 12.0, 6
