@relation winequality-white
@attribute FixedAcidity real[3.8,14.2]
@attribute VolatileAcidity real[0.08,1.1]
@attribute CitricAcid real[0.0,1.66]
@attribute ResidualSugar real[0.6,65.8]
@attribute Chlorides real[0.0090,0.346]
@attribute FreeSulfurDioxide real[2.0,289.0]
@attribute TotalSulfurDioxide real[9.0,440.0]
@attribute Density real[0.98711,1.03898]
@attribute PH real[2.72,3.82]
@attribute Sulphates real[0.22,1.08]
@attribute Alcohol real[8.0,14.2]
@attribute Quality{0,1,2,3,4,5,6,7,8,9,10}
@inputs FixedAcidity, VolatileAcidity, CitricAcid, ResidualSugar, Chlorides, FreeSulfurDioxide, TotalSulfurDioxide, Density, PH, Sulphates, Alcohol
@outputs Quality
@data
8.2, 0.25, 0.46, 3.75, 0.05, 14.0, 102.0, 0.99524, 3.28, 0.58, 9.7, 5
6.1, 0.16, 0.29, 6.0, 0.03, 29.0, 144.0, 0.99474, 3.68, 0.46, 10.7, 6
7.0, 0.32, 0.29, 4.9, 0.036, 41.0, 150.0, 0.99168, 3.38, 0.43, 12.2, 6
6.9, 0.3, 0.3, 1.3, 0.053, 24.0, 186.0, 0.99361, 3.29, 0.54, 9.9, 4
6.4, 0.17, 0.34, 1.5, 0.093, 43.0, 136.0, 0.9938, 3.25, 0.49, 9.6, 6
6.1, 0.16, 0.24, 1.4, 0.046, 17.0, 77.0, 0.99319, 3.66, 0.57, 10.3, 6
9.2, 0.16, 0.49, 2.0, 0.044, 18.0, 107.0, 0.99514, 3.1, 0.53, 10.2, 4
8.8, 0.33, 0.36, 2.1, 0.034, 19.0, 125.0, 0.99166, 2.96, 0.98, 12.7, 6
8.0, 0.27, 0.25, 19.1, 0.045, 50.0, 208.0, 1.00051, 3.05, 0.5, 9.2, 6
7.0, 0.16, 0.26, 6.85, 0.047, 30.0, 220.0, 0.99622, 3.38, 0.58, 10.1, 6
7.3, 0.815, 0.09, 11.4, 0.044, 45.0, 204.0, 0.99713, 3.15, 0.46, 9.0, 5
6.2, 0.44, 0.18, 7.7, 0.096, 28.0, 210.0, 0.99771, 3.56, 0.72, 9.2, 5
7.2, 0.24, 0.29, 3.0, 0.036, 17.0, 117.0, 0.99411, 3.36, 0.68, 10.1, 6
6.4, 0.28, 0.17, 8.3, 0.042, 61.0, 195.0, 0.99577, 3.22, 0.46, 9.4, 5
8.3, 0.28, 0.27, 17.5, 0.045, 48.0, 253.0, 1.00014, 3.02, 0.56, 9.1, 6
6.9, 0.43, 0.28, 9.4, 0.056, 29.0, 183.0, 0.99594, 3.17, 0.43, 9.4, 5
6.6, 0.26, 0.27, 1.5, 0.04, 19.0, 114.0, 0.99295, 3.36, 0.62, 10.5, 6
6.6, 0.56, 0.15, 10.0, 0.037, 38.0, 157.0, 0.99642, 3.28, 0.52, 9.4, 5
6.3, 0.2, 0.26, 1.6, 0.027, 36.0, 141.0, 0.99268, 3.53, 0.56, 10.8, 6
7.5, 0.27, 0.79, 11.95, 0.04, 51.0, 159.0, 0.99839, 2.98, 0.44, 8.7, 5
7.6, 0.25, 0.34, 1.3, 0.056, 34.0, 176.0, 0.99434, 3.1, 0.51, 9.5, 5
7.6, 0.31, 0.23, 12.7, 0.054, 20.0, 139.0, 0.99836, 3.16, 0.5, 9.7, 4
6.6, 0.26, 0.25, 11.6, 0.045, 45.0, 178.0, 0.99691, 3.33, 0.43, 9.8, 6
6.4, 0.16, 0.37, 1.5, 0.037, 27.0, 109.0, 0.99345, 3.38, 0.5, 9.8, 6
5.8, 0.3, 0.12, 1.6, 0.036, 57.0, 163.0, 0.99239, 3.38, 0.59, 10.5, 6
6.7, 0.5, 0.38, 7.5, 0.046, 26.0, 175.0, 0.99662, 3.32, 0.54, 9.6, 5
6.3, 0.13, 0.42, 1.1, 0.043, 63.0, 146.0, 0.99066, 3.13, 0.72, 11.2, 7
7.6, 0.23, 0.64, 12.9, 0.033, 54.0, 170.0, 0.998, 3.0, 0.53, 8.8, 5
6.9, 0.21, 0.24, 1.8, 0.021, 17.0, 80.0, 0.98992, 3.15, 0.46, 12.3, 7
6.6, 0.24, 0.28, 1.8, 0.028, 39.0, 132.0, 0.99182, 3.34, 0.46, 11.4, 5
6.3, 0.34, 0.36, 4.9, 0.035, 31.0, 185.0, 0.9946, 3.15, 0.49, 9.7, 5
7.3, 0.32, 0.29, 1.5, 0.038, 32.0, 144.0, 0.99296, 3.2, 0.55, 10.8, 5
7.1, 0.2, 0.3, 0.9, 0.019, 4.0, 28.0, 0.98931, 3.2, 0.36, 12.0, 6
6.5, 0.18, 0.41, 14.2, 0.039, 47.0, 129.0, 0.99678, 3.28, 0.72, 10.3, 7
7.6, 0.23, 0.4, 5.2, 0.066, 14.0, 91.0, 0.99488, 3.17, 0.8, 9.7, 5
6.8, 0.26, 0.4, 7.5, 0.046, 45.0, 179.0, 0.99583, 3.2, 0.49, 9.3, 5
6.2, 0.28, 0.27, 10.3, 0.03, 26.0, 108.0, 0.99388, 3.2, 0.36, 10.7, 6
6.5, 0.22, 0.5, 16.4, 0.048, 36.0, 182.0, 0.99904, 3.02, 0.49, 8.8, 6
7.5, 0.18, 0.31, 6.5, 0.029, 53.0, 160.0, 0.99276, 3.03, 0.38, 10.9, 6
7.5, 0.26, 0.3, 4.6, 0.027, 29.0, 92.0, 0.99085, 3.15, 0.38, 12.0, 7
7.5, 0.18, 0.31, 6.5, 0.029, 53.0, 160.0, 0.99276, 3.03, 0.38, 10.9, 6
6.5, 0.17, 0.31, 1.5, 0.041, 34.0, 121.0, 0.99092, 3.06, 0.46, 10.5, 6
6.8, 0.32, 0.28, 4.8, 0.034, 25.0, 100.0, 0.99026, 3.08, 0.47, 12.4, 7
6.9, 0.615, 0.42, 12.0, 0.067, 24.0, 131.0, 0.99727, 3.19, 0.34, 9.3, 5
6.8, 0.17, 0.36, 1.4, 0.036, 38.0, 108.0, 0.99006, 3.19, 0.66, 12.0, 6
7.7, 0.16, 0.36, 5.9, 0.054, 25.0, 148.0, 0.99578, 3.25, 0.54, 10.2, 6
7.6, 0.39, 0.32, 3.6, 0.035, 22.0, 93.0, 0.99144, 3.08, 0.6, 12.5, 7
6.2, 0.235, 0.34, 1.9, 0.036, 4.0, 117.0, 0.99032, 3.4, 0.44, 12.2, 5
7.1, 0.2, 0.31, 6.85, 0.053, 32.0, 211.0, 0.99587, 3.31, 0.59, 10.4, 6
6.6, 0.25, 0.51, 8.0, 0.047, 61.0, 189.0, 0.99604, 3.22, 0.49, 9.2, 5
6.9, 0.15, 0.29, 2.3, 0.033, 14.0, 82.0, 0.99132, 3.1, 0.58, 11.2, 7
6.6, 0.31, 0.07, 1.5, 0.033, 55.0, 144.0, 0.99208, 3.16, 0.42, 10.0, 5
6.4, 0.21, 0.28, 5.9, 0.047, 29.0, 101.0, 0.99278, 3.15, 0.4, 11.0, 6
6.9, 0.33, 0.26, 5.0, 0.027, 46.0, 143.0, 0.9924, 3.25, 0.43, 11.2, 7
6.7, 0.15, 0.38, 1.7, 0.037, 20.0, 84.0, 0.99046, 3.09, 0.53, 11.4, 6
5.8, 0.21, 0.32, 1.6, 0.045, 38.0, 95.0, 0.98946, 3.23, 0.94, 12.4, 8
7.0, 0.24, 0.3, 6.7, 0.039, 37.0, 125.0, 0.99436, 3.2, 0.39, 9.9, 5
6.6, 0.41, 0.31, 1.6, 0.042, 18.0, 101.0, 0.99195, 3.13, 0.41, 10.5, 5
6.2, 0.16, 0.34, 1.7, 0.038, 85.0, 153.0, 0.9909, 3.33, 0.86, 12.0, 7
6.4, 0.25, 0.32, 0.9, 0.034, 40.0, 114.0, 0.99114, 3.31, 0.58, 10.8, 7
6.2, 0.36, 0.14, 8.9, 0.036, 38.0, 155.0, 0.99622, 3.27, 0.5, 9.4, 5
6.6, 0.22, 0.29, 14.4, 0.046, 39.0, 118.0, 0.99834, 3.05, 0.5, 9.1, 6
5.2, 0.17, 0.27, 0.7, 0.03, 11.0, 68.0, 0.99218, 3.3, 0.41, 9.8, 5
7.0, 0.12, 0.29, 10.3, 0.039, 41.0, 98.0, 0.99564, 3.19, 0.38, 9.8, 8
5.1, 0.29, 0.28, 8.3, 0.026, 27.0, 107.0, 0.99308, 3.36, 0.37, 11.0, 6
6.8, 0.26, 0.48, 6.2, 0.049, 55.0, 182.0, 0.99582, 3.21, 0.45, 9.4, 6
7.2, 0.2, 0.22, 1.6, 0.044, 17.0, 101.0, 0.99471, 3.37, 0.53, 10.0, 5
7.5, 0.19, 0.4, 7.1, 0.056, 50.0, 110.0, 0.9954, 3.06, 0.52, 9.9, 6
6.9, 0.3, 0.3, 10.55, 0.037, 4.0, 28.0, 0.99184, 3.07, 0.32, 12.7, 6
6.7, 0.18, 0.28, 10.2, 0.039, 29.0, 115.0, 0.99469, 3.11, 0.45, 10.9, 7
6.8, 0.18, 0.28, 9.8, 0.039, 29.0, 113.0, 0.99406, 3.11, 0.45, 10.9, 7
6.3, 0.37, 0.28, 6.3, 0.034, 45.0, 152.0, 0.9921, 3.29, 0.46, 11.6, 7
6.2, 0.16, 0.32, 1.1, 0.036, 74.0, 184.0, 0.99096, 3.22, 0.41, 11.0, 6
5.0, 0.27, 0.32, 4.5, 0.032, 58.0, 178.0, 0.98956, 3.45, 0.31, 12.6, 7
6.8, 0.27, 0.29, 4.6, 0.046, 6.0, 88.0, 0.99458, 3.34, 0.48, 10.6, 4
8.0, 0.74, 0.21, 4.0, 0.05, 24.0, 133.0, 0.99418, 3.06, 0.38, 9.7, 5
7.1, 0.47, 0.29, 14.8, 0.024, 22.0, 142.0, 0.99518, 3.12, 0.48, 12.0, 8
7.6, 0.17, 0.36, 4.5, 0.042, 26.0, 102.0, 0.99427, 3.09, 0.47, 9.5, 5
8.5, 0.19, 0.48, 1.1, 0.026, 23.0, 58.0, 0.99184, 2.9, 0.5, 10.5, 6
6.5, 0.36, 0.38, 10.2, 0.028, 20.0, 82.0, 0.99274, 3.1, 0.43, 12.1, 7
6.7, 0.24, 0.41, 2.9, 0.039, 48.0, 122.0, 0.99052, 3.25, 0.43, 12.0, 5
6.2, 0.36, 0.38, 3.2, 0.031, 20.0, 89.0, 0.98956, 3.06, 0.33, 12.0, 7
7.6, 0.35, 0.46, 14.7, 0.047, 33.0, 151.0, 0.99709, 3.03, 0.53, 10.3, 5
6.5, 0.23, 0.39, 1.9, 0.036, 41.0, 98.0, 0.99, 3.19, 0.43, 11.9, 7
6.3, 0.17, 0.32, 4.2, 0.04, 37.0, 117.0, 0.99182, 3.24, 0.43, 11.3, 6
5.9, 0.28, 0.39, 1.4, 0.031, 47.0, 147.0, 0.98836, 3.08, 0.64, 12.9, 7
6.5, 0.34, 0.46, 1.0, 0.023, 6.0, 80.0, 0.98865, 3.15, 0.54, 12.9, 6
6.2, 0.1, 0.41, 1.0, 0.04, 17.0, 76.0, 0.98988, 3.14, 0.56, 11.4, 7
6.5, 0.21, 0.4, 7.3, 0.041, 49.0, 115.0, 0.99268, 3.21, 0.43, 11.0, 6
6.8, 0.21, 0.4, 6.3, 0.032, 40.0, 121.0, 0.99214, 3.18, 0.53, 12.0, 7
5.2, 0.31, 0.36, 5.1, 0.031, 46.0, 145.0, 0.9897, 3.14, 0.31, 12.4, 7
6.9, 0.22, 0.39, 6.0, 0.035, 44.0, 141.0, 0.99123, 3.11, 0.33, 12.5, 6
6.6, 0.34, 0.24, 3.3, 0.034, 29.0, 99.0, 0.99031, 3.1, 0.4, 12.3, 7
6.7, 0.13, 0.45, 4.2, 0.043, 52.0, 131.0, 0.99162, 3.06, 0.54, 11.3, 6
7.4, 0.19, 0.31, 14.5, 0.045, 39.0, 193.0, 0.9986, 3.1, 0.5, 9.2, 6
6.6, 0.38, 0.36, 9.2, 0.061, 42.0, 214.0, 0.9976, 3.31, 0.56, 9.4, 5
6.6, 0.38, 0.36, 9.2, 0.061, 42.0, 214.0, 0.9976, 3.31, 0.56, 9.4, 5
6.6, 0.2, 0.14, 4.4, 0.184, 35.0, 168.0, 0.99396, 2.93, 0.45, 9.4, 6
6.8, 0.17, 0.35, 1.8, 0.04, 29.0, 84.0, 0.98961, 2.91, 0.57, 12.0, 7
6.8, 0.32, 0.32, 8.7, 0.029, 31.0, 105.0, 0.99146, 3.0, 0.34, 12.3, 7
5.8, 0.18, 0.37, 1.1, 0.036, 31.0, 96.0, 0.98942, 3.16, 0.48, 12.0, 6
5.6, 0.32, 0.32, 8.3, 0.043, 32.0, 105.0, 0.99266, 3.24, 0.47, 11.2, 6
6.6, 0.16, 0.35, 1.8, 0.042, 26.0, 105.0, 0.98962, 3.19, 0.75, 12.4, 7
6.8, 0.23, 0.32, 8.6, 0.046, 47.0, 159.0, 0.99452, 3.08, 0.52, 10.5, 6
5.1, 0.165, 0.22, 5.7, 0.047, 42.0, 146.0, 0.9934, 3.18, 0.55, 9.9, 6
6.6, 0.425, 0.25, 2.35, 0.034, 23.0, 87.0, 0.99082, 3.05, 0.41, 11.4, 6
6.7, 0.18, 0.24, 10.3, 0.057, 64.0, 185.0, 0.99519, 3.12, 0.5, 10.6, 6
6.6, 0.16, 0.21, 6.7, 0.055, 43.0, 157.0, 0.99384, 3.15, 0.52, 10.8, 6
6.7, 0.36, 0.28, 8.3, 0.034, 29.0, 81.0, 0.99151, 2.96, 0.39, 12.5, 6
6.5, 0.43, 0.28, 11.25, 0.032, 31.0, 87.0, 0.9922, 3.02, 0.38, 12.4, 6
7.0, 0.4, 0.25, 1.8, 0.05, 51.0, 189.0, 0.99174, 3.0, 0.55, 11.4, 6
6.5, 0.28, 0.34, 3.6, 0.04, 29.0, 121.0, 0.99111, 3.28, 0.48, 12.1, 7
6.4, 0.22, 0.32, 4.9, 0.046, 50.0, 156.0, 0.99316, 3.38, 0.55, 11.2, 6
6.8, 0.23, 0.3, 6.95, 0.044, 42.0, 179.0, 0.9946, 3.25, 0.56, 10.6, 6
8.0, 0.28, 0.3, 8.4, 0.03, 35.0, 115.0, 0.99192, 2.93, 0.42, 12.3, 6
5.8, 0.18, 0.28, 1.3, 0.034, 9.0, 94.0, 0.99092, 3.21, 0.52, 11.2, 6
5.8, 0.15, 0.32, 1.2, 0.037, 14.0, 119.0, 0.99137, 3.19, 0.5, 10.2, 6
8.9, 0.3, 0.35, 4.6, 0.032, 32.0, 148.0, 0.99458, 3.15, 0.45, 11.5, 7
6.1, 0.3, 0.3, 2.1, 0.031, 50.0, 163.0, 0.9895, 3.39, 0.43, 12.7, 7
6.4, 0.32, 0.27, 4.9, 0.034, 18.0, 122.0, 0.9916, 3.36, 0.71, 12.5, 6
6.7, 0.4, 0.22, 8.8, 0.052, 24.0, 113.0, 0.99576, 3.22, 0.45, 9.4, 5
5.8, 0.32, 0.2, 2.6, 0.027, 17.0, 123.0, 0.98936, 3.36, 0.78, 13.9, 7
6.5, 0.22, 0.19, 1.1, 0.064, 36.0, 191.0, 0.99297, 3.05, 0.5, 9.5, 6
6.7, 0.28, 0.31, 7.4, 0.041, 7.0, 81.0, 0.99254, 3.04, 0.47, 11.4, 8
6.0, 0.28, 0.27, 15.5, 0.036, 31.0, 134.0, 0.99408, 3.19, 0.44, 13.0, 7
6.0, 0.2, 0.32, 3.0, 0.031, 26.0, 118.0, 0.99134, 3.38, 0.68, 11.2, 7
7.7, 0.38, 0.23, 10.8, 0.03, 28.0, 95.0, 0.99164, 2.93, 0.41, 13.6, 6
6.4, 0.28, 0.44, 7.1, 0.048, 49.0, 179.0, 0.99528, 3.15, 0.48, 9.2, 5
6.0, 0.33, 0.2, 1.8, 0.031, 49.0, 159.0, 0.9919, 3.41, 0.53, 11.0, 6
7.2, 0.14, 0.32, 1.1, 0.022, 48.0, 116.0, 0.99218, 3.04, 0.67, 10.0, 6
5.7, 0.22, 0.22, 16.65, 0.044, 39.0, 110.0, 0.99855, 3.24, 0.48, 9.0, 6
5.7, 0.22, 0.22, 16.65, 0.044, 39.0, 110.0, 0.99855, 3.24, 0.48, 9.0, 6
7.4, 0.25, 0.28, 7.25, 0.028, 14.0, 78.0, 0.99238, 2.94, 0.37, 11.5, 7
5.8, 0.28, 0.28, 4.2, 0.044, 52.0, 158.0, 0.992, 3.35, 0.44, 10.7, 7
6.4, 0.37, 0.2, 5.6, 0.117, 61.0, 183.0, 0.99459, 3.24, 0.43, 9.5, 5
7.6, 0.31, 0.27, 8.8, 0.021, 57.0, 156.0, 0.99442, 3.08, 0.38, 11.0, 7
6.3, 0.32, 0.17, 17.75, 0.06, 51.0, 190.0, 0.99916, 3.13, 0.48, 8.8, 6
6.6, 0.085, 0.33, 1.4, 0.036, 17.0, 109.0, 0.99306, 3.27, 0.61, 9.5, 6
5.4, 0.53, 0.16, 2.7, 0.036, 34.0, 128.0, 0.98856, 3.2, 0.53, 13.2, 8
7.3, 0.41, 0.29, 1.8, 0.032, 26.0, 74.0, 0.98889, 2.96, 0.35, 13.0, 8
5.4, 0.3, 0.3, 1.2, 0.029, 25.0, 93.0, 0.98742, 3.31, 0.4, 13.6, 7
6.9, 0.58, 0.58, 8.2, 0.032, 29.0, 169.0, 0.99275, 3.28, 0.44, 12.2, 6
6.8, 0.15, 0.41, 12.9, 0.044, 79.5, 183.0, 0.99742, 3.24, 0.78, 10.2, 6
6.8, 0.31, 0.3, 8.0, 0.028, 33.0, 122.0, 0.99164, 3.13, 0.63, 12.6, 7
7.0, 0.3, 0.27, 1.5, 0.076, 24.0, 145.0, 0.99344, 3.1, 0.52, 10.1, 5
7.5, 0.24, 0.31, 13.1, 0.05, 26.0, 180.0, 0.99884, 3.05, 0.53, 9.1, 6
5.7, 0.265, 0.28, 6.9, 0.036, 46.0, 150.0, 0.99299, 3.36, 0.44, 10.8, 7
4.8, 0.17, 0.28, 2.9, 0.03, 22.0, 111.0, 0.9902, 3.38, 0.34, 11.3, 7
7.0, 0.34, 0.26, 10.3, 0.041, 51.0, 166.0, 0.99382, 3.08, 0.35, 11.6, 6
5.5, 0.17, 0.23, 2.9, 0.039, 10.0, 108.0, 0.99243, 3.28, 0.5, 10.0, 5
7.8, 0.2, 0.32, 5.0, 0.016, 31.0, 101.0, 0.99186, 2.99, 0.39, 11.0, 6
6.1, 0.17, 0.28, 2.5, 0.028, 22.0, 98.0, 0.99072, 3.16, 0.37, 11.1, 7
6.7, 0.39, 0.24, 2.7, 0.017, 22.0, 80.0, 0.99084, 3.03, 0.37, 11.5, 5
6.3, 0.24, 0.29, 13.7, 0.035, 53.0, 134.0, 0.99567, 3.17, 0.38, 10.6, 6
6.5, 0.32, 0.45, 7.7, 0.022, 31.0, 97.0, 0.99134, 3.2, 0.7, 12.7, 7
7.6, 0.27, 0.3, 9.2, 0.018, 23.0, 96.0, 0.9938, 3.08, 0.29, 11.0, 6
7.0, 0.39, 0.21, 10.7, 0.098, 13.0, 91.0, 0.99657, 3.03, 0.47, 9.3, 5
7.2, 0.28, 0.38, 2.0, 0.052, 23.0, 156.0, 0.9912, 3.13, 0.52, 11.1, 5
7.9, 0.21, 0.39, 2.0, 0.057, 21.0, 138.0, 0.99176, 3.05, 0.52, 10.9, 5
6.7, 0.46, 0.21, 4.0, 0.034, 12.0, 88.0, 0.99016, 3.26, 0.54, 13.0, 6
7.0, 0.25, 0.33, 2.1, 0.021, 17.0, 76.0, 0.99021, 3.26, 0.45, 12.3, 6
8.5, 0.23, 0.34, 1.3, 0.035, 54.0, 110.0, 0.99176, 3.07, 0.55, 11.0, 7
6.2, 0.39, 0.24, 4.8, 0.037, 45.0, 138.0, 0.99174, 3.23, 0.43, 11.2, 7
6.2, 0.28, 0.51, 7.9, 0.056, 49.0, 206.0, 0.9956, 3.18, 0.52, 9.4, 5
6.9, 0.22, 0.28, 7.8, 0.05, 43.0, 116.0, 0.99326, 3.22, 0.6, 11.5, 8
7.0, 0.46, 0.2, 16.7, 0.046, 50.0, 184.0, 0.99898, 3.08, 0.56, 9.4, 5
7.0, 0.16, 0.3, 2.6, 0.043, 34.0, 90.0, 0.99047, 2.88, 0.47, 11.2, 6
6.6, 0.43, 0.24, 11.9, 0.04, 54.0, 159.0, 0.99622, 3.14, 0.54, 9.8, 6
7.6, 0.39, 0.46, 11.7, 0.084, 55.0, 170.0, 0.99773, 2.91, 0.51, 9.0, 5
6.8, 0.37, 0.67, 1.5, 0.175, 16.0, 98.0, 0.99244, 3.06, 0.56, 10.3, 6
6.8, 0.11, 0.27, 8.6, 0.044, 45.0, 104.0, 0.99454, 3.2, 0.37, 9.9, 6
6.7, 0.28, 0.34, 8.9, 0.048, 32.0, 111.0, 0.99455, 3.25, 0.54, 11.0, 7
6.1, 0.25, 0.48, 15.8, 0.052, 25.0, 94.0, 0.99782, 3.07, 0.45, 9.2, 6
6.8, 0.22, 0.32, 5.9, 0.054, 40.0, 152.0, 0.9938, 3.2, 0.57, 10.8, 6
7.4, 0.16, 0.27, 15.5, 0.05, 25.0, 135.0, 0.9984, 2.9, 0.43, 8.7, 7
6.9, 0.19, 0.35, 13.5, 0.038, 49.0, 118.0, 0.99546, 3.0, 0.63, 10.7, 6
6.8, 0.3, 0.27, 11.6, 0.028, 22.0, 97.0, 0.99314, 2.96, 0.38, 11.7, 6
6.4, 0.41, 0.01, 6.1, 0.048, 20.0, 70.0, 0.99362, 3.19, 0.42, 10.0, 5
6.9, 0.38, 0.28, 8.3, 0.062, 22.0, 166.0, 0.99506, 3.16, 0.72, 10.6, 5
5.7, 0.25, 0.26, 12.5, 0.049, 52.5, 106.0, 0.99691, 3.08, 0.45, 9.4, 6
5.9, 0.23, 0.28, 8.6, 0.046, 37.0, 142.0, 0.99432, 3.23, 0.53, 10.6, 6
5.7, 0.31, 0.28, 4.1, 0.03, 22.0, 86.0, 0.99062, 3.31, 0.38, 11.7, 7
6.7, 0.28, 0.42, 3.5, 0.035, 43.0, 105.0, 0.99021, 3.18, 0.38, 12.2, 6
6.2, 0.35, 0.2, 18.1, 0.069, 33.0, 158.0, 0.99908, 3.15, 0.5, 8.8, 6
6.0, 0.13, 0.36, 1.6, 0.052, 23.0, 72.0, 0.98974, 3.1, 0.5, 11.5, 7
6.6, 0.23, 0.32, 1.5, 0.041, 8.0, 72.0, 0.98949, 3.22, 0.39, 12.7, 6
6.1, 0.3, 0.47, 1.4, 0.049, 50.0, 187.0, 0.9927, 3.19, 0.45, 9.5, 5
7.4, 0.16, 0.3, 13.7, 0.056, 33.0, 168.0, 0.99825, 2.9, 0.44, 8.7, 7
6.6, 0.25, 0.32, 5.6, 0.039, 15.0, 68.0, 0.99163, 2.96, 0.52, 11.1, 6
7.9, 0.36, 0.53, 12.9, 0.049, 63.0, 139.0, 0.99792, 2.94, 0.45, 9.1, 5
6.6, 0.23, 0.32, 1.7, 0.024, 26.0, 102.0, 0.99084, 3.29, 0.6, 11.8, 6
6.5, 0.38, 0.53, 1.4, 0.142, 5.0, 69.0, 0.9926, 3.14, 0.52, 10.1, 4
5.7, 0.28, 0.36, 1.8, 0.041, 38.0, 90.0, 0.99002, 3.27, 0.98, 11.9, 7
6.6, 0.36, 0.47, 1.4, 0.145, 26.0, 124.0, 0.99274, 3.09, 0.56, 10.1, 6
5.3, 0.47, 0.1, 1.3, 0.036, 11.0, 74.0, 0.99082, 3.48, 0.54, 11.2, 4
6.0, 0.33, 0.26, 5.1, 0.051, 16.0, 119.0, 0.99416, 3.15, 0.41, 9.2, 5
6.2, 0.36, 0.22, 5.25, 0.038, 44.0, 145.0, 0.99184, 3.22, 0.4, 11.2, 6
6.6, 0.21, 0.3, 9.9, 0.041, 64.0, 174.0, 0.995, 3.07, 0.5, 10.1, 6
5.7, 0.22, 0.2, 16.0, 0.044, 41.0, 113.0, 0.99862, 3.22, 0.46, 8.9, 6
6.2, 0.24, 0.27, 16.8, 0.04, 48.0, 129.0, 0.99691, 3.23, 0.38, 10.5, 6
6.0, 0.2, 0.26, 6.8, 0.049, 22.0, 93.0, 0.9928, 3.15, 0.42, 11.0, 6
6.0, 0.2, 0.26, 6.8, 0.049, 22.0, 93.0, 0.9928, 3.15, 0.42, 11.0, 6
7.2, 0.34, 0.23, 8.9, 0.105, 22.0, 155.0, 0.99692, 3.01, 0.58, 9.5, 5
6.9, 0.26, 0.29, 4.2, 0.043, 33.0, 114.0, 0.9902, 3.16, 0.31, 12.5, 6
6.2, 0.26, 0.29, 2.0, 0.036, 16.0, 87.0, 0.99081, 3.33, 0.61, 11.8, 6
6.4, 0.23, 0.26, 8.1, 0.054, 47.0, 181.0, 0.9954, 3.12, 0.49, 9.4, 5
7.1, 0.2, 0.35, 3.2, 0.034, 21.0, 107.0, 0.99195, 3.11, 0.54, 11.1, 6
6.4, 0.29, 0.21, 9.65, 0.041, 36.0, 119.0, 0.99334, 2.99, 0.34, 10.9333333333333, 6
7.0, 0.24, 0.26, 1.7, 0.041, 31.0, 110.0, 0.99142, 3.2, 0.53, 11.0, 6
6.0, 0.27, 0.31, 5.0, 0.043, 54.0, 170.0, 0.9924, 3.28, 0.52, 11.0, 6
6.3, 0.28, 0.22, 9.5, 0.04, 30.0, 111.0, 0.99338, 3.05, 0.31, 10.8, 4
6.2, 0.25, 0.44, 15.8, 0.057, 39.0, 167.0, 0.99804, 3.14, 0.51, 9.2, 5
5.9, 0.29, 0.16, 7.9, 0.044, 48.0, 197.0, 0.99512, 3.21, 0.36, 9.4, 5
7.1, 0.27, 0.27, 10.4, 0.041, 26.0, 114.0, 0.99335, 3.04, 0.52, 11.5, 7
6.6, 0.22, 0.23, 17.3, 0.047, 37.0, 118.0, 0.99906, 3.08, 0.46, 8.8, 6
6.5, 0.29, 0.3, 9.15, 0.051, 25.0, 166.0, 0.99339, 3.24, 0.56, 11.3333333333333, 6
6.7, 0.28, 0.28, 4.5, 0.051, 14.0, 92.0, 0.99224, 3.36, 0.58, 11.9, 6
6.7, 0.34, 0.31, 16.4, 0.051, 20.0, 146.0, 0.99834, 3.06, 0.54, 9.1, 5
6.0, 0.28, 0.29, 19.3, 0.051, 36.0, 174.0, 0.99911, 3.14, 0.5, 9.0, 5
6.6, 0.18, 0.26, 17.3, 0.051, 17.0, 149.0, 0.9984, 3.0, 0.43, 9.4, 6
6.0, 0.555, 0.26, 4.5, 0.053, 17.0, 126.0, 0.9943, 3.24, 0.46, 9.1, 5
6.4, 0.15, 0.25, 7.8, 0.05, 13.0, 68.0, 0.99394, 3.16, 0.4, 9.9, 6
6.4, 0.13, 0.28, 0.9, 0.045, 32.0, 87.0, 0.99175, 3.47, 0.52, 11.2, 6
5.8, 0.61, 0.01, 8.4, 0.041, 31.0, 104.0, 0.9909, 3.26, 0.72, 14.05, 7
7.1, 0.28, 0.26, 2.8, 0.039, 50.0, 118.0, 0.9908, 3.06, 0.59, 11.2, 6
6.2, 0.32, 0.32, 2.2, 0.036, 15.0, 70.0, 0.9899, 3.16, 0.48, 12.7, 6
6.8, 0.17, 0.17, 5.1, 0.049, 26.0, 82.0, 0.993, 3.0, 0.38, 9.8, 6
6.4, 0.24, 0.27, 1.5, 0.04, 35.0, 105.0, 0.98914, 3.13, 0.3, 12.4, 6
6.8, 0.23, 0.33, 1.9, 0.047, 20.0, 101.0, 0.9914, 3.1, 0.46, 11.1, 6
6.8, 0.45, 0.3, 11.8, 0.094, 23.0, 97.0, 0.997, 3.09, 0.44, 9.6, 5
6.1, 0.37, 0.46, 12.0, 0.042, 61.0, 210.0, 0.997, 3.17, 0.59, 9.7, 6
6.4, 0.3, 0.27, 4.4, 0.055, 17.0, 135.0, 0.9925, 3.23, 0.44, 12.2, 6
6.4, 0.3, 0.33, 5.2, 0.05, 30.0, 137.0, 0.99304, 3.26, 0.58, 11.1, 5
6.4, 0.33, 0.3, 7.2, 0.041, 42.0, 168.0, 0.99331, 3.22, 0.49, 11.1, 6
