@relation phoneme
@attribute Aa real [-1.7, 4.107]
@attribute Ao real [-1.327, 4.378]
@attribute Dcl real [-1.823, 3.199]
@attribute Iy real [-1.581, 2.826]
@attribute Sh real [-1.284, 2.719]
@attribute Class {0, 1}
@inputs Aa, Ao, Dcl, Iy, Sh
@outputs Class
@data
3.527, -0.341, -0.112, -0.061, 0.066, 0
0.269, 1.351, 2.031, -0.64, 0.0, 0
0.709, 1.759, 0.786, -0.405, 1.618, 0
1.836, 0.925, 0.339, 0.195, -0.137, 0
1.204, 1.859, 0.475, 0.641, 0.666, 0
0.407, 1.041, 1.959, -0.535, -0.257, 0
0.242, 0.395, 1.444, 1.722, 2.137, 1
0.185, 0.447, 1.278, 1.595, -0.632, 0
0.597, 3.405, -0.607, 0.647, -0.192, 0
1.572, 2.779, -0.409, 0.265, 0.271, 0
0.315, 1.503, 1.331, 0.369, -0.164, 0
0.526, 2.17, -0.557, 0.348, 0.0, 0
0.309, 1.464, 1.893, -0.551, 0.0, 0
2.082, 1.934, -0.321, -0.1, 0.0, 0
0.456, 2.494, 1.208, 0.836, 0.0, 0
0.672, 0.602, 0.686, 2.131, -0.569, 1
0.89, 2.748, -0.415, -0.176, -0.121, 0
0.805, 2.64, 0.795, -0.223, 0.13, 0
0.312, 0.862, 1.637, -0.686, -0.423, 0
2.182, 0.987, -0.164, 0.135, 0.106, 0
0.059, 0.336, 0.767, -0.21, -0.307, 1
1.036, 2.038, -0.346, -0.127, 0.099, 0
1.295, 2.849, -0.41, 0.284, 0.382, 0
0.595, 2.984, -0.599, -0.252, -0.174, 0
0.463, 2.106, -0.409, -0.187, -0.098, 0
0.187, 0.474, 0.548, 0.996, 0.0, 1
0.235, 1.178, 2.537, -0.725, 1.184, 0
1.141, 2.928, -0.455, -0.207, -0.138, 0
0.39, 3.135, -0.582, 0.456, 0.664, 0
2.617, 0.969, 0.279, -0.087, -0.056, 0
0.471, 0.782, 0.408, 1.563, -0.553, 1
0.392, 0.937, 1.285, 1.256, 0.782, 1
1.508, 1.605, 0.657, 0.801, 0.942, 0
0.781, 1.25, 0.793, 0.383, 0.816, 1
1.031, 0.584, 1.866, 1.532, -0.671, 1
