@relation phoneme
@attribute Aa real [-1.7, 4.107]
@attribute Ao real [-1.327, 4.378]
@attribute Dcl real [-1.823, 3.199]
@attribute Iy real [-1.581, 2.826]
@attribute Sh real [-1.284, 2.719]
@attribute Class {0, 1}
@inputs Aa, Ao, Dcl, Iy, Sh
@outputs Class
@data
0.669, 1.976, 1.71, -0.43, 0.0, 0
1.446, 1.401, -0.28, -0.119, 0.12, 0
0.603, 3.191, -0.558, -0.27, -0.384, 0
3.065, 0.629, 0.355, -0.085, -0.062, 0
1.878, 0.892, 0.76, 1.61, -0.446, 0
0.274, 0.76, 0.937, -0.404, 0.0, 1
0.546, 2.203, 2.094, -0.597, -0.295, 0
0.092, 0.476, 0.321, 0.505, 0.998, 0
1.425, 1.819, -0.248, -0.135, 0.125, 0
0.556, 2.03, 0.841, -0.264, -0.257, 1
0.106, 0.158, 0.101, 0.547, -0.672, 1
3.26, 0.431, 0.198, 0.124, 0.394, 0
0.184, 1.246, 1.751, -0.499, -0.21, 0
0.762, 1.809, 0.869, 0.456, 0.298, 1
-0.307, -1.153, -0.601, -0.277, -0.151, 0
0.312, 0.648, 0.364, 1.123, 0.634, 1
1.094, 2.253, -0.441, 0.33, 0.929, 0
0.499, 1.066, 1.695, 0.682, 0.402, 0
0.092, 0.579, 0.617, 0.845, 0.0, 0
1.387, 0.812, 2.462, -0.564, -0.243, 1
0.379, 0.911, 2.528, -0.584, 0.518, 0
2.441, 0.467, 0.25, -0.08, 0.071, 0
0.282, 1.08, 2.744, -0.726, 0.0, 0
-0.098, 0.67, 1.582, -0.831, -0.387, 1
2.713, 0.666, 1.063, -0.273, -0.106, 0
0.12, 0.508, 0.883, -0.698, 0.0, 1
0.199, 1.065, 0.664, 1.27, 0.0, 1
2.007, 1.997, -0.478, -0.163, -0.101, 0
-0.142, 0.501, -0.531, -1.14, 0.0, 1
0.639, 2.275, 1.741, -0.418, -0.247, 0
3.359, 0.476, 1.096, -0.264, -0.097, 0
0.699, 1.752, 1.249, -0.341, 0.0, 0
0.447, 1.028, 1.955, -0.764, -0.406, 0
1.92, 1.27, -0.247, 0.113, -0.065, 0
0.565, 1.975, -0.544, -0.264, -0.239, 0
