@relation phoneme
@attribute Aa real [-1.7, 4.107]
@attribute Ao real [-1.327, 4.378]
@attribute Dcl real [-1.823, 3.199]
@attribute Iy real [-1.581, 2.826]
@attribute Sh real [-1.284, 2.719]
@attribute Class {0, 1}
@inputs Aa, Ao, Dcl, Iy, Sh
@outputs Class
@data
0.431, 0.628, 1.293, 1.116, 2.116, 1
1.036, 1.783, 0.375, 0.249, -0.15, 0
0.139, 0.582, 0.517, -0.638, 0.0, 1
1.556, 2.125, -0.371, -0.158, 0.155, 0
0.094, 0.382, 0.268, -0.469, 1.029, 0
0.718, 0.574, 1.589, 1.189, 0.572, 0
2.699, -0.264, -0.105, 0.094, -0.049, 0
0.251, 1.08, 2.079, -0.517, -0.262, 0
0.345, 1.708, 0.567, 0.246, 0.138, 0
0.829, 1.838, -0.381, 0.24, -0.269, 0
1.325, 1.206, -0.296, -0.096, 0.075, 0
0.104, 0.508, 1.077, 0.0, 0.0, 0
0.245, 1.796, 2.114, -0.752, -0.257, 0
0.749, 2.499, 1.538, -0.428, -0.219, 0
0.278, 1.63, 1.856, 1.155, -0.379, 1
0.599, 3.057, 0.933, 0.59, -0.255, 1
0.583, 2.235, 1.159, 0.508, -0.177, 0
0.788, 2.617, 1.061, 0.653, 0.542, 1
0.359, 1.105, 2.39, -0.658, 0.947, 1
0.801, 0.592, 2.047, -0.555, 0.367, 1
1.157, 0.855, 1.941, -0.668, -0.261, 0
0.987, 2.4, -0.491, -0.164, -0.109, 0
0.56, 1.075, 0.915, 1.744, 1.669, 1
0.148, 1.153, 1.199, -0.34, -0.169, 0
0.318, 0.911, 1.096, 1.985, 0.0, 1
0.564, 2.68, 0.947, 0.763, 0.723, 1
-0.079, 0.719, 1.372, 1.245, 0.819, 1
0.337, 2.682, 0.701, 0.317, 0.194, 0
2.164, 1.797, -0.364, 1.024, -0.274, 0
1.386, 1.298, -0.23, 0.109, 0.095, 0
0.368, 1.5, 1.976, -0.459, -0.282, 0
-0.106, -0.363, -0.401, 1.3, 0.0, 1
1.288, 0.722, 0.123, 0.095, 0.106, 0
0.15, 0.933, 2.363, -0.742, -0.617, 0
