@relation phoneme
@attribute Aa real [-1.7, 4.107]
@attribute Ao real [-1.327, 4.378]
@attribute Dcl real [-1.823, 3.199]
@attribute Iy real [-1.581, 2.826]
@attribute Sh real [-1.284, 2.719]
@attribute Class {0, 1}
@inputs Aa, Ao, Dcl, Iy, Sh
@outputs Class
@data
0.219, 1.027, 2.399, -0.68, 0.0, 0
0.252, 1.357, 0.976, -0.331, 0.216, 0
0.757, 2.007, -0.42, 0.268, -0.212, 0
0.316, 1.008, 1.844, -0.54, -0.305, 0
0.254, 1.347, -0.268, -0.318, 0.438, 0
1.182, 2.344, -0.414, -0.178, -0.119, 0
0.443, 1.345, 1.675, 0.769, 0.708, 1
0.815, 1.8, -0.29, 0.217, -0.304, 0
0.362, 2.421, -0.499, -0.284, -0.193, 0
0.412, 1.1, 1.979, -0.533, -0.241, 0
1.185, 2.24, -0.477, -0.171, 0.0, 0
0.176, 0.438, 0.842, 2.42, -0.849, 0
0.762, 1.414, 1.483, -0.299, -0.313, 1
1.201, 1.655, 1.1, 0.458, -0.223, 1
0.683, -1.082, 1.528, -0.873, -0.347, 1
0.152, 0.582, 0.581, 1.101, -0.482, 1
0.331, 2.978, -0.486, -0.233, -0.152, 0
0.264, 1.276, 2.683, -0.635, -0.376, 0
0.103, 0.576, 0.331, 0.82, 0.0, 1
0.365, 1.356, 0.965, 0.581, 0.381, 1
0.157, 0.511, 1.162, -0.406, 0.342, 1
1.364, 0.808, 1.355, -0.511, -0.38, 1
3.087, -0.304, 0.15, -0.072, 0.057, 0
0.801, 2.874, 1.081, -0.359, 0.0, 0
1.033, 2.488, -0.491, 0.28, 0.607, 0
0.253, 1.762, 1.652, 1.081, -0.507, 0
0.966, 2.286, -0.293, -0.149, -0.116, 0
0.168, 1.108, 1.706, -0.483, -0.201, 0
0.256, 1.233, 2.04, -0.547, -0.292, 1
0.442, 0.52, 1.071, 2.105, 0.0, 1
0.92, 1.932, 2.113, -0.448, -0.189, 1
0.584, 3.106, -0.421, 0.302, 0.848, 0
3.553, -0.281, 0.17, -0.076, 0.062, 0
0.404, 0.913, 2.575, 0.831, -0.295, 0
0.342, 2.176, -0.339, 0.294, -0.122, 0
